Date,Open,High,Low,Close,Volume,Adj Close
2012-12-17,142.47,143.85,142.43,143.77,143238200,138.01
2012-12-14,142.32,142.58,141.88,142.10,137701700,136.40
2012-12-13,143.42,143.83,142.27,142.63,135715000,136.91
2012-12-12,144.00,144.55,143.31,143.51,145880100,137.76
2012-12-11,143.06,144.11,142.99,143.44,152570400,137.69
2012-12-10,142.21,142.81,142.15,142.47,98840700,136.76
2012-12-07,142.53,142.69,141.67,142.41,108726400,136.70
2012-12-06,141.37,142.04,141.16,141.98,103220600,136.29
2012-12-05,141.37,142.16,140.37,141.50,147300500,135.83
2012-12-04,141.44,141.87,140.87,141.25,127512200,135.59
2012-12-03,142.80,142.92,141.34,141.45,124656300,135.78
2012-11-30,142.14,142.42,141.66,142.15,136568300,136.45
2012-11-29,141.99,142.51,141.37,142.12,151085900,136.42
2012-11-28,139.76,141.54,139.00,141.46,177086500,135.79
2012-11-27,140.91,141.39,140.24,140.33,128646200,134.71
2012-11-26,140.65,141.36,140.19,141.05,100124400,135.40
2012-11-23,140.13,141.40,140.04,141.35,65409200,135.68
2012-11-21,139.31,139.57,139.03,139.45,81710800,133.86
2012-11-20,138.91,139.42,138.08,139.19,119807400,133.61
2012-11-19,137.90,139.15,136.41,139.13,151495800,133.55
2012-11-16,135.90,136.64,134.70,136.37,239483900,130.90
2012-11-15,135.98,136.49,135.18,135.70,178128400,130.26
2012-11-14,138.21,138.43,135.62,135.93,191505000,130.48
2012-11-13,137.54,139.25,137.36,137.79,123018300,132.27
2012-11-12,138.59,138.81,137.96,138.27,97677500,132.73
2012-11-09,137.62,139.44,137.55,138.16,201055300,132.62
2012-11-08,139.70,140.41,137.93,138.04,181517300,132.51
2012-11-07,141.66,141.68,139.06,139.72,264304500,134.12
2012-11-06,142.28,143.52,142.13,142.96,107068100,137.23
2012-11-05,141.35,142.17,140.93,141.85,98378500,136.16
2012-11-02,143.68,143.72,141.41,141.56,137702200,135.89
2012-11-01,141.65,143.01,141.52,142.83,100995600,137.11
2012-10-31,141.85,142.03,140.68,141.35,103438500,135.68
2012-10-26,141.30,141.84,140.39,141.35,146023500,135.68
2012-10-25,142.02,142.28,140.57,141.43,134457400,135.76
2012-10-24,141.93,142.10,140.80,141.02,120179400,135.37
2012-10-23,141.86,142.06,140.83,141.42,192056300,135.75
2012-10-22,143.15,143.67,142.28,143.41,125578600,137.66
2012-10-19,145.55,145.56,143.05,143.39,185645200,137.64
2012-10-18,145.82,146.52,145.33,145.82,148108500,139.98
2012-10-17,145.64,146.32,145.42,146.20,128834100,140.34
2012-10-16,144.76,145.64,144.66,145.54,108815500,139.71
2012-10-15,143.23,144.23,142.77,144.08,107689100,138.31
2012-10-12,143.46,143.95,142.58,142.89,124181900,137.16
2012-10-11,144.28,144.49,143.33,143.36,123601500,137.61
2012-10-10,144.18,144.32,143.09,143.28,124247500,137.54
2012-10-09,145.53,145.65,144.15,144.20,148872900,138.42
2012-10-08,145.60,146.12,145.31,145.64,78415400,139.80
2012-10-05,146.91,147.16,145.70,146.14,124842100,140.28
2012-10-04,145.64,146.34,145.44,146.13,124311600,140.27
2012-10-03,144.89,145.43,144.13,145.09,121283100,139.27
2012-10-02,144.92,145.15,143.83,144.50,113422200,138.71
2012-10-01,144.52,145.69,144.01,144.35,135911200,138.56
2012-09-28,144.09,144.56,143.46,143.97,150696100,138.20
2012-09-27,143.89,144.97,143.51,144.64,111830300,138.84
2012-09-26,144.07,144.11,142.95,143.29,146502200,137.55
2012-09-25,145.96,146.24,144.06,144.10,133165200,138.32
2012-09-24,145.15,145.98,145.04,145.65,95682000,139.81
2012-09-21,146.64,146.67,145.81,145.87,108737500,140.02
2012-09-20,146.03,146.79,145.63,146.71,154009800,140.08
2012-09-19,146.79,147.17,146.41,146.70,128318300,140.07
2012-09-18,146.49,146.81,146.25,146.62,98326600,140.00
2012-09-17,146.94,147.19,146.37,146.74,119427800,140.11
2012-09-14,146.88,148.11,146.76,147.24,169777000,140.59
2012-09-13,144.37,147.04,143.99,146.59,225470200,139.97
2012-09-12,144.39,144.55,143.90,144.39,87640900,137.87
2012-09-11,143.60,144.37,143.56,143.91,88760000,137.41
2012-09-10,144.19,144.44,143.46,143.51,86458500,137.03
2012-09-07,144.01,144.39,143.88,144.33,107272100,137.81
2012-09-06,141.76,143.78,141.75,143.77,158272500,137.27
2012-09-05,141.09,141.47,140.63,140.91,100660300,134.54
2012-09-04,141.04,141.46,140.13,141.03,120226200,134.66
2012-08-31,141.29,141.82,140.36,141.16,151970400,134.78
2012-08-30,140.90,140.94,140.19,140.49,96589900,134.14
2012-08-29,141.52,141.89,141.12,141.51,65421300,135.12
2012-08-28,141.18,141.84,140.97,141.40,75689600,135.01
2012-08-27,141.89,142.08,141.34,141.54,68785900,135.15
2012-08-24,140.31,141.83,140.22,141.51,99481200,135.12
2012-08-23,141.47,141.48,140.44,140.66,111466400,134.31
2012-08-22,141.40,142.05,141.07,141.82,133243500,135.41
2012-08-21,142.54,143.09,141.45,141.76,105581100,135.36
2012-08-20,141.98,142.22,141.59,142.19,78255700,135.77
2012-08-17,142.23,142.30,141.86,142.18,90813700,135.76
2012-08-16,141.15,142.16,140.80,141.99,112014200,135.58
2012-08-15,140.64,141.19,140.55,140.95,71085900,134.58
2012-08-14,141.29,141.38,140.37,140.79,102379400,134.43
2012-08-13,140.60,140.84,140.04,140.77,79426900,134.41
2012-08-10,140.04,140.89,139.81,140.84,99792700,134.48
2012-08-09,140.29,140.89,140.15,140.61,90291700,134.26
2012-08-08,139.85,140.65,139.81,140.49,89754700,134.14
2012-08-07,140.18,140.92,140.03,140.32,109545100,133.98
2012-08-06,139.72,140.17,139.56,139.62,86326200,133.31
2012-08-03,138.56,139.64,136.68,139.35,157825000,133.05
2012-08-02,136.55,137.57,135.58,136.64,199556600,130.47
2012-08-01,138.70,138.73,137.40,137.59,138293800,131.37
2012-07-31,138.49,138.87,137.71,137.71,120575900,131.49
2012-07-30,138.52,139.34,138.27,138.68,106782000,132.41
2012-07-27,136.89,139.07,136.14,138.68,236768900,132.41
2012-07-26,135.89,136.46,135.26,136.17,156526500,130.02
2012-07-25,134.21,134.56,133.25,133.96,129122300,127.91
2012-07-24,135.19,135.25,133.03,133.93,173301200,127.88
2012-07-23,134.47,136.38,133.84,135.09,145210900,128.99
2012-07-20,136.95,137.16,136.32,136.47,142904500,130.30
2012-07-19,137.65,138.18,137.21,137.73,129847300,131.51
2012-07-18,136.04,137.64,135.96,137.37,113349700,131.16
2012-07-17,135.97,136.64,134.55,136.36,138860300,130.20
2012-07-16,135.44,135.83,134.90,135.43,97525200,129.31
2012-07-13,133.86,135.89,133.84,135.75,129642600,129.62
2012-07-12,133.38,134.23,132.60,133.51,143583200,127.48
2012-07-11,134.21,134.60,133.38,134.16,141733400,128.10
2012-07-10,136.01,136.23,133.68,134.14,167884800,128.08
2012-07-09,135.38,135.57,134.70,135.32,103780500,129.21
2012-07-06,135.47,135.77,134.85,135.49,151192100,129.37
2012-07-05,136.90,137.80,136.29,136.79,126177500,130.61
2012-07-03,136.48,137.51,136.34,137.41,80450000,131.20
2012-07-02,136.48,136.65,135.52,136.51,129524500,130.34
2012-06-29,135.20,136.27,134.85,136.10,212250900,129.95
2012-06-28,132.29,132.99,131.28,132.79,169242100,126.79
2012-06-27,132.42,133.43,131.97,133.17,108088000,127.15
2012-06-26,131.70,132.38,130.93,131.98,141634000,126.02
2012-06-25,132.05,132.10,130.85,131.32,146375700,125.39
2012-06-22,133.13,133.71,132.62,133.46,130029200,127.43
2012-06-21,135.64,135.78,132.33,132.44,205272200,126.46
2012-06-20,135.71,136.10,134.27,135.48,206451800,129.36
2012-06-19,135.08,136.25,134.37,135.70,137382600,129.57
2012-06-18,133.58,134.73,133.28,134.40,131360900,128.33
2012-06-15,133.38,134.26,133.10,134.14,169444500,128.08
2012-06-14,132.34,134.00,131.98,133.47,230615500,126.78
2012-06-13,132.53,133.36,131.62,132.07,172223900,125.45
2012-06-12,131.79,133.01,131.16,132.92,181931800,126.26
2012-06-11,134.17,134.25,131.28,131.41,169756100,124.83
2012-06-08,131.71,133.13,131.29,133.10,143915400,126.43
2012-06-07,133.47,133.53,131.78,132.05,184772700,125.43
2012-06-06,129.97,132.03,129.93,131.97,184202800,125.36
2012-06-05,127.85,129.26,127.78,129.07,164149400,122.60
2012-06-04,128.39,128.74,127.14,128.10,202545800,121.68
2012-06-01,129.41,131.50,128.16,128.16,253240900,121.74
2012-05-31,131.71,132.45,130.34,131.47,196186000,124.88
2012-05-30,132.56,133.69,131.49,131.76,162370400,125.16
2012-05-29,133.16,133.93,131.17,133.70,152883500,127.00
2012-05-25,132.48,132.85,131.78,132.10,135465600,125.48
2012-05-24,132.63,132.84,131.42,132.53,167357600,125.89
2012-05-23,131.25,132.46,129.99,132.27,204958400,125.64
2012-05-22,132.31,133.23,131.34,132.20,197531200,125.58
2012-05-21,130.16,132.02,129.95,131.97,177861100,125.36
2012-05-18,131.37,131.60,129.55,129.74,319615900,123.24
2012-05-17,132.86,133.02,130.79,130.86,247992900,124.30
2012-05-16,133.94,134.55,132.80,132.83,207265500,126.18
2012-05-15,134.02,134.81,133.13,133.34,207629300,126.66
2012-05-14,134.31,135.61,133.91,134.11,163910000,127.39
2012-05-11,135.17,136.87,135.11,135.61,153032400,128.82
2012-05-10,136.68,136.85,135.71,136.02,150600000,129.21
2012-05-09,135.10,136.61,134.49,135.74,220752500,128.94
2012-05-08,136.28,136.77,134.92,136.55,213377700,129.71
2012-05-07,136.51,137.56,136.46,137.10,127765900,130.23
2012-05-04,138.52,139.30,136.92,137.00,193927300,130.14
2012-05-03,140.34,140.45,138.99,139.25,143759700,132.27
2012-05-02,139.92,140.46,139.46,140.32,121081000,133.29
2012-05-01,139.79,141.66,139.63,140.74,138832200,133.69
2012-04-30,140.11,140.21,139.49,139.87,115092200,132.86
2012-04-27,140.58,140.79,139.80,140.39,130725000,133.36
2012-04-26,138.89,140.32,138.81,140.16,136291600,133.14
2012-04-25,138.65,139.25,138.53,139.19,150252200,132.22
2012-04-24,136.91,137.66,136.80,137.31,137484200,130.43
2012-04-23,136.54,136.91,135.94,136.79,171844900,129.94
2012-04-20,138.33,138.83,137.87,137.95,143199600,131.04
2012-04-19,138.63,139.15,137.07,137.72,198666700,130.82
2012-04-18,138.46,139.08,138.38,138.61,123884200,131.67
2012-04-17,137.84,139.36,137.70,139.08,147877600,132.11
2012-04-16,137.84,138.04,136.58,137.05,147825300,130.18
2012-04-13,138.47,138.82,137.01,137.14,169246700,130.27
2012-04-12,137.13,138.90,137.03,138.79,154321500,131.84
2012-04-11,137.29,137.54,136.75,137.00,154133000,130.14
2012-04-10,137.95,138.34,135.76,135.90,235360300,129.09
2012-04-09,138.03,139.84,137.84,138.22,127555900,131.30
2012-04-05,139.38,140.20,139.26,139.79,137439400,132.79
2012-04-04,140.22,140.34,139.34,139.86,146896000,132.85
2012-04-03,141.64,141.88,140.43,141.26,155806700,134.18
2012-04-02,140.64,142.21,140.36,141.84,151741100,134.73
2012-03-30,140.92,141.05,140.05,140.81,135486800,133.76
2012-03-29,139.64,140.49,139.09,140.23,164963700,133.20
2012-03-28,141.10,141.32,139.64,140.47,148562100,133.43
2012-03-27,141.74,141.83,141.08,141.17,119868500,134.10
2012-03-26,140.65,141.61,140.60,141.61,120164000,134.52
2012-03-23,139.32,139.81,138.55,139.65,120521000,132.65
2012-03-22,139.18,139.55,138.74,139.20,135216700,132.23
2012-03-21,140.52,140.65,139.92,140.21,122388400,133.19
2012-03-20,140.05,140.61,139.64,140.44,121729700,133.40
2012-03-19,140.21,141.28,140.11,140.85,125291100,133.79
2012-03-16,140.36,140.48,140.00,140.30,152893500,133.27
2012-03-15,140.12,140.78,139.76,140.72,165118500,133.09
2012-03-14,140.10,140.45,139.48,139.91,145163600,132.32
2012-03-13,138.32,140.13,138.09,140.06,184090500,132.46
2012-03-12,137.55,137.76,137.09,137.58,104003500,130.12
2012-03-09,137.30,137.93,137.13,137.57,122836800,130.11
2012-03-08,136.52,137.32,136.24,137.04,116968900,129.61
2012-03-07,135.06,135.91,134.93,135.69,143692200,128.33
2012-03-06,135.35,135.43,134.36,134.75,202129900,127.44
2012-03-05,137.10,137.20,136.28,136.75,140765000,129.33
2012-03-02,137.64,137.82,137.00,137.31,120638300,129.86
2012-03-01,137.31,137.99,136.93,137.73,145023500,130.26
2012-02-29,137.76,138.19,136.54,137.02,185934700,129.59
2012-02-28,137.20,137.72,136.93,137.56,129355900,130.10
2012-02-27,136.02,137.53,135.80,137.16,145728900,129.72
2012-02-24,136.93,137.20,136.63,136.93,105539100,129.50
2012-02-23,135.96,136.73,135.50,136.63,137704300,129.22
2012-02-22,136.26,136.55,135.79,136.03,124455300,128.65
2012-02-21,136.73,137.05,136.05,136.47,134042300,129.07
2012-02-17,136.52,136.63,135.96,136.41,129869400,129.01
2012-02-16,134.57,136.17,134.33,136.05,186567800,128.67
2012-02-15,135.63,135.83,134.29,134.56,195195100,127.26
2012-02-14,135.00,135.27,134.25,135.19,165329500,127.86
2012-02-13,135.32,135.52,134.74,135.36,115841900,128.02
2012-02-10,134.16,134.47,133.84,134.36,167907500,127.07
2012-02-09,135.41,135.59,134.56,135.36,148602900,128.02
2012-02-08,134.86,135.22,134.31,135.19,139361400,127.86
2012-02-07,134.17,135.02,133.64,134.79,135528100,127.48
2012-02-06,133.98,134.51,133.83,134.45,107694500,127.16
2012-02-03,134.00,134.62,133.77,134.54,160598500,127.24
2012-02-02,132.73,133.02,132.21,132.68,113090400,125.48
2012-02-01,132.29,133.14,132.13,132.47,166234500,125.28
2012-01-31,132.02,132.18,130.68,131.32,157212000,124.20
2012-01-30,130.51,131.44,130.06,131.37,147311800,124.24
2012-01-27,131.24,132.05,131.15,131.82,135259100,124.67
2012-01-26,133.15,133.40,131.36,131.88,184880500,124.73
2012-01-25,131.26,132.87,130.75,132.56,198613200,125.37
2012-01-24,130.80,131.50,130.60,131.46,103083300,124.33
2012-01-23,131.51,132.25,130.98,131.61,129295800,124.47
2012-01-20,131.24,131.95,130.92,131.95,138230200,124.79
2012-01-19,131.22,131.57,130.80,131.46,126328900,124.33
2012-01-18,129.31,130.84,129.08,130.77,163395200,123.68
2012-01-17,130.08,130.32,128.90,129.34,132209200,122.32
2012-01-13,128.64,129.05,127.72,128.84,179836200,121.85
2012-01-12,129.57,129.70,128.54,129.51,118983700,122.48
2012-01-11,128.73,129.37,128.52,129.20,111540700,122.19
2012-01-10,129.39,129.65,128.95,129.13,115282000,122.13
2012-01-09,128.00,128.18,127.41,128.02,99530200,121.08
2012-01-06,128.20,128.22,127.29,127.71,148050000,120.78
2012-01-05,127.01,128.23,126.43,128.04,173895000,121.09
2012-01-04,127.20,127.81,126.71,127.70,127186500,120.77
2012-01-03,127.76,128.38,127.43,127.50,193697900,120.58
2011-12-30,126.02,126.33,125.50,125.50,95599000,118.69
2011-12-29,125.24,126.25,124.86,126.12,123507200,119.28
2011-12-28,126.51,126.53,124.73,124.83,119107100,118.06
2011-12-27,126.17,126.82,126.06,126.49,86075700,119.63
2011-12-23,125.67,126.43,125.41,126.39,92187200,119.53
2011-12-22,124.63,125.40,124.23,125.27,119465400,118.47
2011-12-21,123.93,124.36,122.75,124.17,194230900,117.43
2011-12-20,122.18,124.14,120.37,123.93,225418100,117.21
2011-12-19,122.06,122.32,120.03,120.29,183903000,113.76
2011-12-16,122.23,122.95,121.30,121.59,220481400,114.99
2011-12-15,123.03,123.20,121.99,122.18,199109200,114.82
2011-12-14,122.56,123.03,121.47,121.74,238618800,114.41
2011-12-13,124.86,125.57,122.45,123.05,245159800,115.64
2011-12-12,124.95,124.97,123.16,124.21,215826100,116.73
2011-12-09,124.51,126.37,124.40,126.05,209111400,118.46
2011-12-08,125.90,126.18,123.65,123.95,240862800,116.49
2011-12-07,125.84,127.26,124.97,126.73,237802500,119.10
2011-12-06,126.21,127.11,125.76,126.26,178842100,118.66
2011-12-05,126.84,127.18,125.44,126.22,225263900,118.62
2011-12-02,126.12,126.50,124.78,124.86,221109700,117.34
2011-12-01,124.85,125.64,124.43,124.97,176954800,117.45
2011-11-30,123.49,125.22,120.00,124.99,324439500,117.46
2011-11-29,120.05,121.00,119.61,120.05,199241500,112.82
2011-11-28,119.54,120.18,118.82,119.71,210686000,112.50
2011-11-25,116.38,117.70,116.20,116.34,99557000,109.34
2011-11-23,118.07,119.19,116.56,116.56,224329100,109.54
2011-11-22,119.40,120.10,118.52,119.19,216494900,112.01
2011-11-21,120.20,120.35,118.65,119.66,229611600,112.46
2011-11-18,122.50,122.75,121.47,121.98,215580400,114.64
2011-11-17,123.85,124.16,121.23,122.11,331219600,114.76
2011-11-16,124.81,126.34,123.90,124.08,235782500,116.61
2011-11-15,125.17,126.75,124.72,126.08,184709400,118.49
2011-11-14,126.19,127.45,124.92,125.46,159258300,117.91
2011-11-11,125.83,126.99,125.79,126.66,189924400,119.03
2011-11-10,124.79,124.94,123.02,124.32,231866500,116.84
2011-11-09,124.89,125.80,122.86,123.16,337982000,115.75
2011-11-08,126.92,128.02,125.71,127.88,224426300,120.18
2011-11-07,125.39,126.39,124.20,126.26,196617200,118.66
2011-11-04,125.23,125.70,124.01,125.48,249401600,117.93
2011-11-03,125.27,126.50,123.60,126.25,291174800,118.65
2011-11-02,123.83,124.40,122.79,123.99,244717600,116.53
2011-11-01,122.03,123.51,121.52,122.00,416565800,114.65
2011-10-31,127.16,128.62,125.32,125.50,228146700,117.94
2011-10-28,128.00,128.85,127.80,128.60,225906500,120.86
2011-10-27,127.63,129.42,126.61,128.63,393220200,120.89
2011-10-26,124.35,124.77,122.21,124.30,289053800,116.82
2011-10-25,124.89,124.95,122.78,123.05,268596800,115.64
2011-10-24,124.17,125.80,124.06,125.49,203215600,117.93
2011-10-21,123.09,124.12,122.72,123.97,278999400,116.51
2011-10-20,121.43,122.10,119.82,121.66,262075600,114.34
2011-10-19,122.38,123.08,120.71,121.13,226601300,113.84
2011-10-18,120.14,123.50,119.20,122.58,318857900,115.20
2011-10-17,121.99,122.55,119.93,120.23,202311600,112.99
2011-10-14,121.91,122.60,121.23,122.57,211397600,115.19
2011-10-13,120.04,120.87,119.12,120.51,212538800,113.25
2011-10-12,120.60,122.14,120.33,120.75,281544900,113.48
2011-10-11,118.87,120.04,118.75,119.70,209088000,112.49
2011-10-10,117.68,119.63,117.67,119.58,230666300,112.38
2011-10-07,117.17,117.25,115.06,115.71,312657900,108.74
2011-10-06,114.36,116.66,113.51,116.49,257800800,109.48
2011-10-05,112.62,114.72,111.58,114.42,284108000,107.53
2011-10-04,108.35,112.58,107.43,112.34,459177500,105.58
2011-10-03,112.49,113.95,109.81,109.93,365136800,103.31
2011-09-30,114.45,115.45,113.07,113.15,288392300,106.34
2011-09-29,117.05,117.63,113.93,116.05,298108900,109.06
2011-09-28,117.78,118.49,114.97,115.14,286696800,108.21
2011-09-27,118.53,119.56,116.84,117.54,311753900,110.46
2011-09-26,114.61,116.40,112.98,116.24,260673700,109.24
2011-09-23,112.11,114.16,112.02,113.54,307242500,106.70
2011-09-22,113.25,114.21,111.30,112.86,513911300,106.07
2011-09-21,120.23,120.60,116.44,116.63,316251300,109.61
2011-09-20,120.82,121.99,120.01,120.17,218932200,112.94
2011-09-19,119.53,120.93,118.72,120.31,241517000,113.07
2011-09-16,121.29,121.97,120.32,121.52,284528300,114.20
2011-09-15,120.65,121.47,119.40,121.43,326777200,113.53
2011-09-14,118.34,120.80,116.72,119.37,319389500,111.61
2011-09-13,117.05,118.18,116.22,117.74,272514700,110.08
2011-09-12,114.47,116.76,114.05,116.67,305793500,109.08
2011-09-09,117.68,119.06,115.28,115.92,380195100,108.38
2011-09-08,119.57,120.94,118.77,119.04,250568200,111.30
2011-09-07,118.76,120.34,118.36,120.29,209803200,112.47
2011-09-06,114.39,117.16,114.38,116.99,285130500,109.38
2011-09-02,118.42,120.87,117.43,117.85,255517200,110.18
2011-09-01,122.29,123.40,120.78,120.94,254585900,113.07
2011-08-31,122.46,123.51,121.30,122.22,301828400,114.27
2011-08-30,120.83,122.43,119.26,121.68,241315700,113.77
2011-08-29,119.56,121.43,118.06,121.36,190977200,113.47
2011-08-26,115.69,118.51,113.85,117.97,314495900,110.30
2011-08-25,118.73,119.40,115.87,116.28,312365400,108.72
2011-08-24,116.19,118.24,115.92,118.08,246869700,110.40
2011-08-23,113.15,116.57,112.58,116.44,331136600,108.87
2011-08-22,115.17,115.23,112.41,112.73,275090600,105.40
2011-08-19,112.96,115.88,112.50,112.64,428281300,105.31
2011-08-18,116.50,119.71,113.39,114.51,512956300,107.06
2011-08-17,120.25,121.20,118.72,119.67,238201100,111.89
2011-08-16,119.47,120.69,118.31,119.59,294095200,111.81
2011-08-15,119.19,120.74,119.00,120.62,258810600,112.77
2011-08-12,118.40,119.21,117.28,118.12,313731600,110.44
2011-08-11,113.26,118.92,112.32,117.33,487979700,109.70
2011-08-10,115.26,116.28,111.95,112.29,662607400,104.99
2011-08-09,114.07,117.64,110.27,117.48,717828700,109.84
2011-08-08,116.91,120.12,112.02,112.26,702263900,104.96
2011-08-05,121.76,122.07,116.86,120.08,655619200,112.27
2011-08-04,124.42,124.62,120.06,120.26,520721800,112.44
2011-08-03,125.66,126.31,123.53,126.17,370830800,117.96
2011-08-02,127.81,128.50,125.49,125.49,346653800,117.33
2011-08-01,130.84,130.96,127.53,128.78,325790900,120.40
2011-07-29,128.91,130.55,127.97,129.33,307038400,120.92
2011-07-28,130.60,131.77,130.01,130.22,207939900,121.75
2011-07-27,132.59,132.63,130.43,130.60,249020100,122.11
2011-07-26,133.74,133.96,133.03,133.33,131278200,124.66
2011-07-25,133.30,134.49,133.16,133.83,136653800,125.13
2011-07-22,134.52,134.72,133.76,134.58,126019400,125.83
2011-07-21,133.40,134.82,132.67,134.49,245246300,125.74
2011-07-20,133.07,133.15,132.42,132.65,137145400,124.02
2011-07-19,131.34,132.89,131.31,132.73,166554900,124.10
2011-07-18,131.08,131.28,129.63,130.61,196872100,122.11
2011-07-15,131.66,131.87,130.77,131.69,220012800,123.12
2011-07-14,132.17,132.78,130.68,130.93,226111800,122.41
2011-07-13,132.09,133.22,131.52,131.84,204062600,123.26
2011-07-12,131.69,132.78,131.36,131.40,214675700,122.85
2011-07-11,132.75,133.18,131.66,131.97,195918600,123.39
2011-07-08,133.83,135.36,133.39,134.40,194100500,125.66
2011-07-07,135.16,135.70,134.88,135.36,170464200,126.56
2011-07-06,133.49,134.14,133.11,133.97,143331600,125.26
2011-07-05,133.78,134.08,133.39,133.81,165936000,125.11
2011-07-01,132.09,134.10,131.78,133.92,202385700,125.21
2011-06-30,131.14,132.18,130.71,131.97,223322700,123.39
2011-06-29,130.20,130.93,129.63,130.72,244295500,122.22
2011-06-28,128.45,129.63,128.27,129.61,165556300,121.18
2011-06-27,126.89,128.43,126.64,127.94,168904700,119.62
2011-06-24,128.27,128.37,126.62,126.81,226129300,118.56
2011-06-23,127.16,128.64,126.19,128.30,334286500,119.96
2011-06-22,129.05,129.81,128.59,128.67,176703000,120.30
2011-06-21,128.36,129.70,127.75,129.45,193157300,121.03
2011-06-20,126.62,127.97,126.58,127.70,159479000,119.39
2011-06-17,127.93,127.94,126.62,127.05,233284900,118.79
2011-06-16,127.06,127.97,126.32,127.30,308032800,118.43
2011-06-15,128.24,129.30,126.68,127.02,300958000,118.17
2011-06-14,128.87,129.77,128.82,129.32,160570400,120.31
2011-06-13,127.89,128.24,127.05,127.70,207599800,118.81
2011-06-10,128.85,128.93,127.26,127.60,238629400,118.71
2011-06-09,128.77,129.93,128.46,129.40,160964400,120.39
2011-06-08,128.76,129.19,128.18,128.42,198696400,119.47
2011-06-07,129.70,130.07,128.85,128.96,161660500,119.98
2011-06-06,130.09,130.36,128.87,129.04,179951200,120.05
2011-06-03,130.15,131.42,130.08,130.42,234690200,121.34
2011-06-02,131.96,132.24,130.96,131.73,200466800,122.55
2011-06-01,134.51,134.92,131.76,131.87,233094300,122.68
2011-05-31,134.77,134.92,133.84,134.90,164731200,125.50
2011-05-27,133.37,133.87,132.96,133.51,120921900,124.21
2011-05-26,132.03,133.24,131.78,133.00,164850000,123.74
2011-05-25,131.42,132.94,131.38,132.39,151050100,123.17
2011-05-24,132.44,132.73,131.70,131.95,147199600,122.76
2011-05-23,131.98,132.72,131.59,132.06,168700000,122.86
2011-05-20,134.33,134.68,133.36,133.61,182594900,124.30
2011-05-19,134.80,135.03,133.94,134.68,119489500,125.30
2011-05-18,133.24,134.50,132.95,134.36,135217900,125.00
2011-05-17,132.69,133.35,132.12,133.17,192686200,123.89
2011-05-16,133.56,134.61,132.97,133.19,141675400,123.91
2011-05-13,135.15,135.34,133.56,134.04,157444900,124.70
2011-05-12,134.08,135.36,133.39,135.08,171550700,125.67
2011-05-11,135.67,135.69,133.82,134.44,193564200,125.08
2011-05-10,135.17,136.11,135.00,135.87,114806900,126.41
2011-05-09,134.19,135.11,133.98,134.72,114104500,125.34
2011-05-06,134.94,135.63,133.68,134.20,222787200,124.85
2011-05-05,134.08,134.95,133.02,133.61,226900000,124.30
2011-05-04,135.67,135.73,134.23,134.83,182678500,125.44
2011-05-03,135.96,136.19,135.04,135.73,138375000,126.28
2011-05-02,137.07,137.18,135.95,136.22,126278700,126.73
2011-04-29,136.16,136.57,135.98,136.43,115094100,126.93
2011-04-28,135.43,136.29,135.41,136.11,124791100,126.63
2011-04-27,135.05,135.87,134.50,135.67,143031000,126.22
2011-04-26,134.05,135.06,133.91,134.79,146600000,125.40
2011-04-25,133.68,133.86,133.20,133.64,65757100,124.33
2011-04-21,133.79,133.84,133.10,133.78,135935400,124.46
2011-04-20,132.88,133.39,132.79,133.10,156133800,123.83
2011-04-19,130.76,131.35,130.44,131.31,124258800,122.16
2011-04-18,130.59,132.03,129.51,130.56,210759300,121.47
2011-04-15,131.80,132.37,131.41,132.04,170006700,122.84
2011-04-14,130.70,131.76,130.27,131.56,161220400,122.40
2011-04-13,132.08,132.18,130.96,131.46,162059000,122.30
2011-04-12,131.72,131.98,130.99,131.47,161187400,122.31
2011-04-11,133.00,133.45,132.14,132.46,121385400,123.23
2011-04-08,133.91,133.99,132.31,132.86,147945400,123.61
2011-04-07,133.42,133.98,132.66,133.32,170731500,124.03
2011-04-06,133.88,134.00,133.12,133.66,120411600,124.35
2011-04-05,133.00,133.83,132.94,133.24,120791500,123.96
2011-04-04,133.43,133.67,132.88,133.26,100768900,123.98
2011-04-01,133.41,133.77,132.83,133.15,153850100,123.88
2011-03-31,132.60,132.96,132.45,132.59,132537100,123.35
2011-03-30,132.55,133.16,132.36,132.77,135835000,123.52
2011-03-29,130.87,131.90,130.44,131.86,129798800,122.68
2011-03-28,131.58,131.92,130.94,130.98,109762400,121.86
2011-03-25,131.24,131.87,130.89,131.30,155642800,122.15
2011-03-24,130.40,131.09,129.67,130.90,159129800,121.78
2011-03-23,128.93,130.00,128.32,129.66,148603100,120.63
2011-03-22,129.72,129.89,129.17,129.29,129538600,120.28
2011-03-21,129.35,130.01,129.20,129.74,153992600,120.70
2011-03-18,128.84,128.88,127.51,127.76,230435400,118.86
2011-03-17,128.00,128.39,127.10,127.85,254303700,118.43
2011-03-16,128.15,128.57,125.28,126.18,468670300,116.88
2011-03-15,126.59,129.33,126.50,128.56,359585400,119.09
2011-03-14,129.99,130.48,129.06,130.05,234974100,120.47
2011-03-11,129.52,131.31,129.49,130.84,225621800,121.20
2011-03-10,131.00,131.18,129.81,129.94,301291800,120.37
2011-03-09,132.32,132.80,131.60,132.39,153806000,122.64
2011-03-08,131.64,133.00,131.07,132.58,174615000,122.81
2011-03-07,132.86,133.16,130.74,131.43,216790400,121.75
